product,category,price_per_kg,units_shipped,units_sold,units_on_hand,supplier_location,date,product_clean
Tomato,Vegetables,35.5,28.9,21.8,11.4,Bengaluru,2022-10-22,tomato
Tomato,Vegetables,32.6,27.5,22.6,12.1,Bengaluru,2022-10-23,tomato
Tomato,Vegetables,29.9,28.4,24.1,8.0,Bengaluru,2022-10-24,tomato
Tomato,Vegetables,32.1,24.0,17.9,8.2,Bengaluru,2022-10-25,tomato
Tomato,Vegetables,30.4,23.8,22.6,5.9,Bengaluru,2022-10-26,tomato
Tomato,Vegetables,34.9,22.1,20.5,5.8,Bengaluru,2022-10-27,tomato
Tomato,Vegetables,31.9,26.9,25.6,8.0,Bengaluru,2022-10-28,tomato
Tomato,Vegetables,34.8,26.7,22.6,11.4,Bengaluru,2022-10-29,tomato
Tomato,Vegetables,31.9,24.6,23.2,3.9,Bengaluru,2022-10-30,tomato
Tomato,Vegetables,32.3,35.0,26.0,12.1,Bengaluru,2022-10-31,tomato
Tomato,Vegetables,35.2,24.7,20.8,8.9,Bengaluru,2022-11-01,tomato
Tomato,Vegetables,34.4,25.3,23.3,6.0,Bengaluru,2022-11-02,tomato
Tomato,Vegetables,30.5,27.1,21.4,13.0,Bengaluru,2022-11-03,tomato
Tomato,Vegetables,31.6,29.4,26.3,9.0,Bengaluru,2022-11-04,tomato
Tomato,Vegetables,35.8,33.9,27.4,10.7,Bengaluru,2022-11-05,tomato
Tomato,Vegetables,33.6,29.9,27.5,7.3,Bengaluru,2022-11-06,tomato
Tomato,Vegetables,33.1,28.5,22.1,11.6,Bengaluru,2022-11-07,tomato
Tomato,Vegetables,30.1,23.5,21.0,6.4,Bengaluru,2022-11-08,tomato
Tomato,Vegetables,33.7,23.6,21.8,6.2,Bengaluru,2022-11-09,tomato
Tomato,Vegetables,32.2,23.7,20.0,10.0,Bengaluru,2022-11-10,tomato
Tomato,Vegetables,30.0,33.1,24.8,14.0,Bengaluru,2022-11-11,tomato
Tomato,Vegetables,35.1,28.2,21.0,14.5,Bengaluru,2022-11-12,tomato
Tomato,Vegetables,35.7,31.0,25.9,9.2,Bengaluru,2022-11-13,tomato
Tomato,Vegetables,35.8,23.4,21.7,9.4,Bengaluru,2022-11-14,tomato
Tomato,Vegetables,32.2,27.2,25.6,9.4,Bengaluru,2022-11-15,tomato
Tomato,Vegetables,33.7,22.2,20.9,3.3,Bengaluru,2022-11-16,tomato
Tomato,Vegetables,33.2,25.1,21.7,11.0,Bengaluru,2022-11-17,tomato
Tomato,Vegetables,35.7,28.5,22.2,12.6,Bengaluru,2022-11-18,tomato
Tomato,Vegetables,29.5,33.0,28.4,8.6,Bengaluru,2022-11-19,tomato
Tomato,Vegetables,32.9,29.6,25.0,11.8,Bengaluru,2022-11-20,tomato
Tomato,Vegetables,30.0,34.3,26.1,12.7,Bengaluru,2022-11-21,tomato
Tomato,Vegetables,31.3,30.9,25.0,12.2,Bengaluru,2022-11-22,tomato
Tomato,Vegetables,30.5,23.7,21.1,9.1,Bengaluru,2022-11-23,tomato
Tomato,Vegetables,32.8,24.2,19.9,6.4,Bengaluru,2022-11-24,tomato
Tomato,Vegetables,35.8,21.9,20.5,7.6,Bengaluru,2022-11-25,tomato
Tomato,Vegetables,32.9,37.0,29.5,13.6,Bengaluru,2022-11-26,tomato
Tomato,Vegetables,30.4,34.4,31.8,9.3,Bengaluru,2022-11-27,tomato
Tomato,Vegetables,33.6,29.1,21.6,10.3,Bengaluru,2022-11-28,tomato
Tomato,Vegetables,33.5,26.1,19.5,9.0,Bengaluru,2022-11-29,tomato
Tomato,Vegetables,35.7,23.0,20.2,10.0,Bengaluru,2022-11-30,tomato
Tomato,Vegetables,33.0,27.8,21.3,9.9,Bengaluru,2022-12-01,tomato
Tomato,Vegetables,32.4,31.4,24.1,10.0,Bengaluru,2022-12-02,tomato
Tomato,Vegetables,34.1,33.2,27.1,9.8,Bengaluru,2022-12-03,tomato
Tomato,Vegetables,30.1,18.7,17.7,5.6,Bengaluru,2022-12-04,tomato
Tomato,Vegetables,31.2,31.2,26.0,10.9,Bengaluru,2022-12-05,tomato
Tomato,Vegetables,33.0,25.2,24.0,8.3,Bengaluru,2022-12-06,tomato
Tomato,Vegetables,29.8,25.1,20.1,9.0,Bengaluru,2022-12-07,tomato
Tomato,Vegetables,29.9,23.4,22.0,4.8,Bengaluru,2022-12-08,tomato
Tomato,Vegetables,33.7,21.6,19.8,7.4,Bengaluru,2022-12-09,tomato
Tomato,Vegetables,35.6,31.6,26.0,11.9,Bengaluru,2022-12-10,tomato
Tomato,Vegetables,33.1,34.0,26.4,15.3,Bengaluru,2022-12-11,tomato
Tomato,Vegetables,33.9,21.1,18.3,7.8,Bengaluru,2022-12-12,tomato
Tomato,Vegetables,34.3,28.8,22.4,8.4,Bengaluru,2022-12-13,tomato
Tomato,Vegetables,30.9,26.7,22.6,10.3,Bengaluru,2022-12-14,tomato
Tomato,Vegetables,33.0,28.9,22.2,9.9,Bengaluru,2022-12-15,tomato
Tomato,Vegetables,29.9,28.1,21.8,12.1,Bengaluru,2022-12-16,tomato
Tomato,Vegetables,34.6,26.1,19.5,13.3,Bengaluru,2022-12-17,tomato
Tomato,Vegetables,32.1,41.4,31.3,18.1,Bengaluru,2022-12-18,tomato
Tomato,Vegetables,31.4,24.1,20.8,8.7,Bengaluru,2022-12-19,tomato
Tomato,Vegetables,34.0,26.8,20.3,9.5,Bengaluru,2022-12-20,tomato
Tomato,Vegetables,33.1,21.8,17.3,9.6,Bengaluru,2022-12-21,tomato
Tomato,Vegetables,33.0,36.5,27.6,16.1,Bengaluru,2022-12-22,tomato
Tomato,Vegetables,33.1,26.4,24.8,9.0,Bengaluru,2022-12-23,tomato
Tomato,Vegetables,33.9,33.7,26.8,9.6,Bengaluru,2022-12-24,tomato
Tomato,Vegetables,34.0,34.9,26.8,11.2,Bengaluru,2022-12-25,tomato
Tomato,Vegetables,34.7,23.2,19.4,11.5,Bengaluru,2022-12-26,tomato
Tomato,Vegetables,30.3,24.9,20.7,11.2,Bengaluru,2022-12-27,tomato
Tomato,Vegetables,29.9,20.4,16.8,8.2,Bengaluru,2022-12-28,tomato
Tomato,Vegetables,31.6,26.7,23.6,7.8,Bengaluru,2022-12-29,tomato
Tomato,Vegetables,32.6,27.0,21.3,10.8,Bengaluru,2022-12-30,tomato
Tomato,Vegetables,33.4,36.0,30.3,9.0,Bengaluru,2022-12-31,tomato
Tomato,Vegetables,34.7,29.4,23.0,12.2,Bengaluru,2023-01-01,tomato
Tomato,Vegetables,32.8,24.6,22.8,6.1,Bengaluru,2023-01-02,tomato
Tomato,Vegetables,34.9,25.2,20.5,9.3,Bengaluru,2023-01-03,tomato
Tomato,Vegetables,34.5,24.1,21.2,8.9,Bengaluru,2023-01-04,tomato
Tomato,Vegetables,32.6,24.2,20.2,8.1,Bengaluru,2023-01-05,tomato
Tomato,Vegetables,30.8,26.3,21.0,9.3,Bengaluru,2023-01-06,tomato
Tomato,Vegetables,31.5,26.0,22.1,11.8,Bengaluru,2023-01-07,tomato
Tomato,Vegetables,30.0,31.3,23.3,12.4,Bengaluru,2023-01-08,tomato
Tomato,Vegetables,33.1,21.1,19.0,4.2,Bengaluru,2023-01-09,tomato
Tomato,Vegetables,31.6,32.9,25.8,14.3,Bengaluru,2023-01-10,tomato
Tomato,Vegetables,30.2,27.2,25.3,8.6,Bengaluru,2023-01-11,tomato
Tomato,Vegetables,32.2,24.7,23.1,6.0,Bengaluru,2023-01-12,tomato
Tomato,Vegetables,34.8,22.8,19.2,5.8,Bengaluru,2023-01-13,tomato
Tomato,Vegetables,31.0,32.4,25.7,12.7,Bengaluru,2023-01-14,tomato
Tomato,Vegetables,34.0,26.7,22.9,7.4,Bengaluru,2023-01-15,tomato
Tomato,Vegetables,29.8,29.1,25.3,9.8,Bengaluru,2023-01-16,tomato
Tomato,Vegetables,35.6,26.0,19.7,9.4,Bengaluru,2023-01-17,tomato
Tomato,Vegetables,31.7,21.3,19.5,6.8,Bengaluru,2023-01-18,tomato
Tomato,Vegetables,30.7,27.6,24.7,8.7,Bengaluru,2023-01-19,tomato
Tomato,Vegetables,32.7,26.2,22.3,10.4,Bengaluru,2023-01-20,tomato
Tomato,Vegetables,32.0,34.5,26.8,10.8,Bengaluru,2023-01-21,tomato
Tomato,Vegetables,30.4,28.7,26.2,9.3,Bengaluru,2023-01-22,tomato
Tomato,Vegetables,31.0,26.3,21.8,11.0,Bengaluru,2023-01-23,tomato
Tomato,Vegetables,33.8,27.9,22.1,10.1,Bengaluru,2023-01-24,tomato
Tomato,Vegetables,31.0,29.4,24.3,7.6,Bengaluru,2023-01-25,tomato
Tomato,Vegetables,34.6,29.8,24.4,10.9,Bengaluru,2023-01-26,tomato
Tomato,Vegetables,33.3,30.2,23.5,10.1,Bengaluru,2023-01-27,tomato
Tomato,Vegetables,33.8,29.8,24.6,8.8,Bengaluru,2023-01-28,tomato
Tomato,Vegetables,29.7,46.4,36.3,17.6,Bengaluru,2023-01-29,tomato
Tomato,Vegetables,32.5,29.8,22.4,12.5,Bengaluru,2023-01-30,tomato
Tomato,Vegetables,30.8,33.6,25.6,14.8,Bengaluru,2023-01-31,tomato
Tomato,Vegetables,32.0,27.5,23.6,10.6,Bengaluru,2023-02-01,tomato
Tomato,Vegetables,30.3,28.0,25.2,8.0,Bengaluru,2023-02-02,tomato
Tomato,Vegetables,35.1,27.7,21.7,12.5,Bengaluru,2023-02-03,tomato
Tomato,Vegetables,33.5,29.7,22.3,12.3,Bengaluru,2023-02-04,tomato
Tomato,Vegetables,35.1,34.9,29.3,8.6,Bengaluru,2023-02-05,tomato
Tomato,Vegetables,30.1,30.7,24.5,10.5,Bengaluru,2023-02-06,tomato
Tomato,Vegetables,33.1,28.6,23.8,8.7,Bengaluru,2023-02-07,tomato
Tomato,Vegetables,34.4,27.1,23.1,11.6,Bengaluru,2023-02-08,tomato
Tomato,Vegetables,34.7,22.2,19.2,10.1,Bengaluru,2023-02-09,tomato
Tomato,Vegetables,29.6,32.0,24.9,11.5,Bengaluru,2023-02-10,tomato
Tomato,Vegetables,34.6,36.8,29.2,14.4,Bengaluru,2023-02-11,tomato
Tomato,Vegetables,33.9,39.5,33.3,10.1,Bengaluru,2023-02-12,tomato
Tomato,Vegetables,34.9,33.9,25.1,14.7,Bengaluru,2023-02-13,tomato
Tomato,Vegetables,31.2,29.5,22.5,10.6,Bengaluru,2023-02-14,tomato
Tomato,Vegetables,31.1,23.0,21.2,5.9,Bengaluru,2023-02-15,tomato
Tomato,Vegetables,34.0,26.3,22.8,7.4,Bengaluru,2023-02-16,tomato
Tomato,Vegetables,32.6,29.4,21.8,14.4,Bengaluru,2023-02-17,tomato
Tomato,Vegetables,29.9,31.5,25.3,11.0,Bengaluru,2023-02-18,tomato
Tomato,Vegetables,34.7,31.5,24.5,14.1,Bengaluru,2023-02-19,tomato
Tomato,Vegetables,32.8,22.2,21.0,8.6,Bengaluru,2023-02-20,tomato
Tomato,Vegetables,31.9,24.0,18.6,10.1,Bengaluru,2023-02-21,tomato
Tomato,Vegetables,33.3,27.0,20.8,11.3,Bengaluru,2023-02-22,tomato
Tomato,Vegetables,30.1,36.5,27.6,15.6,Bengaluru,2023-02-23,tomato
Tomato,Vegetables,31.1,24.6,21.9,6.8,Bengaluru,2023-02-24,tomato
Tomato,Vegetables,30.1,34.8,28.0,12.0,Bengaluru,2023-02-25,tomato
Tomato,Vegetables,32.7,32.3,26.3,12.3,Bengaluru,2023-02-26,tomato
Tomato,Vegetables,34.5,32.2,24.1,15.5,Bengaluru,2023-02-27,tomato
Tomato,Vegetables,34.7,25.5,24.0,7.5,Bengaluru,2023-02-28,tomato
Tomato,Vegetables,32.4,32.7,25.9,14.0,Bengaluru,2023-03-01,tomato
Tomato,Vegetables,35.3,29.1,23.6,12.9,Bengaluru,2023-03-02,tomato
Tomato,Vegetables,34.3,25.9,21.5,10.6,Bengaluru,2023-03-03,tomato
Tomato,Vegetables,34.8,27.2,24.7,9.6,Bengaluru,2023-03-04,tomato
Tomato,Vegetables,30.1,24.9,23.1,8.5,Bengaluru,2023-03-05,tomato
Tomato,Vegetables,30.8,29.8,25.2,9.8,Bengaluru,2023-03-06,tomato
Tomato,Vegetables,33.8,34.3,26.5,14.1,Bengaluru,2023-03-07,tomato
Tomato,Vegetables,31.4,28.7,21.8,12.2,Bengaluru,2023-03-08,tomato
Tomato,Vegetables,32.4,25.9,20.3,10.1,Bengaluru,2023-03-09,tomato
Tomato,Vegetables,34.4,36.0,28.2,11.5,Bengaluru,2023-03-10,tomato
Tomato,Vegetables,30.1,27.3,25.8,5.9,Bengaluru,2023-03-11,tomato
Tomato,Vegetables,31.1,30.2,27.1,6.1,Bengaluru,2023-03-12,tomato
Tomato,Vegetables,34.2,22.3,18.6,7.8,Bengaluru,2023-03-13,tomato
Tomato,Vegetables,30.7,30.3,22.7,15.3,Bengaluru,2023-03-14,tomato
Tomato,Vegetables,33.0,30.0,22.6,11.7,Bengaluru,2023-03-15,tomato
Tomato,Vegetables,30.3,23.9,19.0,10.8,Bengaluru,2023-03-16,tomato
Tomato,Vegetables,29.4,26.5,23.9,4.6,Bengaluru,2023-03-17,tomato
Tomato,Vegetables,35.7,35.2,27.6,11.8,Bengaluru,2023-03-18,tomato
Tomato,Vegetables,32.2,34.6,31.4,6.4,Bengaluru,2023-03-19,tomato
Tomato,Vegetables,29.7,31.6,23.5,15.4,Bengaluru,2023-03-20,tomato
Tomato,Vegetables,33.0,21.9,17.8,10.2,Bengaluru,2023-03-21,tomato
Tomato,Vegetables,33.9,21.6,20.5,7.3,Bengaluru,2023-03-22,tomato
Tomato,Vegetables,35.0,28.5,22.0,10.2,Bengaluru,2023-03-23,tomato
Tomato,Vegetables,34.0,21.9,20.3,7.5,Bengaluru,2023-03-24,tomato
Tomato,Vegetables,32.7,29.7,25.2,12.1,Bengaluru,2023-03-25,tomato
Tomato,Vegetables,35.4,30.1,28.4,6.6,Bengaluru,2023-03-26,tomato
Tomato,Vegetables,30.5,27.0,24.8,4.3,Bengaluru,2023-03-27,tomato
Tomato,Vegetables,34.1,22.7,18.3,11.8,Bengaluru,2023-03-28,tomato
Tomato,Vegetables,32.9,25.8,22.1,9.4,Bengaluru,2023-03-29,tomato
Tomato,Vegetables,34.2,26.4,22.9,7.7,Bengaluru,2023-03-30,tomato
Tomato,Vegetables,33.5,34.6,25.7,11.2,Bengaluru,2023-03-31,tomato
Tomato,Vegetables,33.6,23.4,17.6,9.2,Bengaluru,2023-04-01,tomato
Tomato,Vegetables,30.8,29.7,24.4,11.2,Bengaluru,2023-04-02,tomato
Tomato,Vegetables,34.7,22.3,20.8,6.1,Bengaluru,2023-04-03,tomato
Tomato,Vegetables,34.5,23.6,21.9,5.5,Bengaluru,2023-04-04,tomato
Tomato,Vegetables,30.5,24.8,19.5,11.3,Bengaluru,2023-04-05,tomato
Tomato,Vegetables,30.3,24.7,22.3,4.4,Bengaluru,2023-04-06,tomato
Tomato,Vegetables,31.1,22.7,20.4,8.4,Bengaluru,2023-04-07,tomato
Tomato,Vegetables,34.9,26.6,22.8,6.8,Bengaluru,2023-04-08,tomato
Tomato,Vegetables,35.5,25.6,22.8,5.4,Bengaluru,2023-04-09,tomato
Tomato,Vegetables,33.0,36.7,27.4,13.2,Bengaluru,2023-04-10,tomato
Tomato,Vegetables,31.7,27.3,23.7,9.4,Bengaluru,2023-04-11,tomato
Tomato,Vegetables,33.3,18.7,15.9,9.6,Bengaluru,2023-04-12,tomato
Tomato,Vegetables,33.3,29.0,22.9,9.8,Bengaluru,2023-04-13,tomato
Tomato,Vegetables,35.3,27.7,21.4,13.5,Bengaluru,2023-04-14,tomato
Tomato,Vegetables,31.5,29.3,24.7,6.8,Bengaluru,2023-04-15,tomato
Tomato,Vegetables,34.5,33.1,24.6,16.0,Bengaluru,2023-04-16,tomato
Tomato,Vegetables,31.6,21.7,19.4,5.8,Bengaluru,2023-04-17,tomato
Tomato,Vegetables,33.8,21.5,19.2,6.2,Bengaluru,2023-04-18,tomato
Tomato,Vegetables,32.2,31.5,23.8,9.9,Bengaluru,2023-04-19,tomato
Tomato,Vegetables,33.5,25.3,22.7,7.5,Bengaluru,2023-04-20,tomato
Tomato,Vegetables,35.3,24.8,22.9,9.8,Bengaluru,2023-04-21,tomato
Tomato,Vegetables,30.4,35.6,27.4,10.4,Bengaluru,2023-04-22,tomato
Tomato,Vegetables,30.5,33.9,25.4,12.2,Bengaluru,2023-04-23,tomato
Tomato,Vegetables,29.5,33.3,25.1,11.1,Bengaluru,2023-04-24,tomato
Tomato,Vegetables,30.9,23.5,19.9,10.1,Bengaluru,2023-04-25,tomato
Tomato,Vegetables,33.7,22.9,20.3,5.9,Bengaluru,2023-04-26,tomato
Tomato,Vegetables,29.6,29.8,22.2,11.1,Bengaluru,2023-04-27,tomato
Tomato,Vegetables,34.8,24.6,22.5,4.8,Bengaluru,2023-04-28,tomato
Tomato,Vegetables,29.5,33.9,26.8,10.9,Bengaluru,2023-04-29,tomato
Tomato,Vegetables,35.0,33.8,28.3,9.0,Bengaluru,2023-04-30,tomato
Tomato,Vegetables,29.9,32.8,27.7,7.7,Bengaluru,2023-05-01,tomato
Tomato,Vegetables,35.2,26.3,22.2,8.8,Bengaluru,2023-05-02,tomato
Tomato,Vegetables,32.4,31.6,24.8,9.6,Bengaluru,2023-05-03,tomato
Tomato,Vegetables,32.8,23.1,21.9,4.7,Bengaluru,2023-05-04,tomato
Tomato,Vegetables,33.7,33.4,25.1,15.7,Bengaluru,2023-05-05,tomato
Tomato,Vegetables,34.7,21.1,19.8,6.3,Bengaluru,2023-05-06,tomato
Tomato,Vegetables,30.7,36.4,28.7,10.2,Bengaluru,2023-05-07,tomato
Tomato,Vegetables,35.6,24.0,22.5,7.5,Bengaluru,2023-05-08,tomato
Tomato,Vegetables,34.2,26.8,24.6,7.9,Bengaluru,2023-05-09,tomato
Tomato,Vegetables,32.5,23.1,18.2,12.5,Bengaluru,2023-05-10,tomato
Tomato,Vegetables,34.5,24.4,21.0,11.3,Bengaluru,2023-05-11,tomato
Tomato,Vegetables,31.8,25.5,23.8,4.9,Bengaluru,2023-05-12,tomato
Tomato,Vegetables,29.6,37.5,29.2,12.0,Bengaluru,2023-05-13,tomato
Tomato,Vegetables,30.3,33.2,28.1,12.7,Bengaluru,2023-05-14,tomato
Tomato,Vegetables,31.8,24.8,19.1,11.0,Bengaluru,2023-05-15,tomato
Tomato,Vegetables,34.0,24.5,22.8,7.8,Bengaluru,2023-05-16,tomato
Tomato,Vegetables,32.4,22.5,20.1,7.3,Bengaluru,2023-05-17,tomato
Tomato,Vegetables,34.9,24.8,20.5,10.1,Bengaluru,2023-05-18,tomato
Tomato,Vegetables,32.1,24.0,21.2,5.2,Bengaluru,2023-05-19,tomato
Tomato,Vegetables,29.8,34.2,25.4,16.4,Bengaluru,2023-05-20,tomato
Tomato,Vegetables,29.7,29.7,24.4,11.1,Bengaluru,2023-05-21,tomato
Tomato,Vegetables,29.8,23.1,18.5,11.0,Bengaluru,2023-05-22,tomato
Tomato,Vegetables,34.5,17.0,15.8,8.0,Bengaluru,2023-05-23,tomato
Tomato,Vegetables,35.0,27.8,20.7,10.9,Bengaluru,2023-05-24,tomato
Tomato,Vegetables,33.2,35.5,29.5,11.2,Bengaluru,2023-05-25,tomato
Tomato,Vegetables,33.7,27.4,21.0,9.6,Bengaluru,2023-05-26,tomato
Tomato,Vegetables,30.9,32.9,26.4,11.4,Bengaluru,2023-05-27,tomato
Tomato,Vegetables,33.1,20.8,17.4,6.2,Bengaluru,2023-05-28,tomato
Tomato,Vegetables,35.6,25.5,20.9,8.3,Bengaluru,2023-05-29,tomato
Tomato,Vegetables,34.0,23.5,20.5,7.6,Bengaluru,2023-05-30,tomato
Tomato,Vegetables,30.8,31.3,24.2,12.6,Bengaluru,2023-05-31,tomato
Tomato,Vegetables,29.8,27.7,22.6,9.8,Bengaluru,2023-06-01,tomato
Tomato,Vegetables,32.1,27.4,24.6,10.6,Bengaluru,2023-06-02,tomato
Tomato,Vegetables,30.6,31.9,23.7,13.5,Bengaluru,2023-06-03,tomato
Tomato,Vegetables,34.7,30.8,25.3,12.3,Bengaluru,2023-06-04,tomato
Tomato,Vegetables,32.9,18.1,17.2,5.1,Bengaluru,2023-06-05,tomato
Tomato,Vegetables,35.5,19.5,15.6,11.4,Bengaluru,2023-06-06,tomato
Tomato,Vegetables,30.7,26.2,20.9,12.0,Bengaluru,2023-06-07,tomato
Tomato,Vegetables,34.2,23.0,21.4,5.1,Bengaluru,2023-06-08,tomato
Tomato,Vegetables,33.6,22.9,19.5,7.5,Bengaluru,2023-06-09,tomato
Tomato,Vegetables,29.5,36.4,29.8,12.6,Bengaluru,2023-06-10,tomato
Tomato,Vegetables,31.2,28.8,22.8,10.7,Bengaluru,2023-06-11,tomato
Tomato,Vegetables,35.0,28.2,23.2,8.1,Bengaluru,2023-06-12,tomato
Tomato,Vegetables,34.7,22.7,21.3,4.2,Bengaluru,2023-06-13,tomato
Tomato,Vegetables,34.9,24.4,21.3,8.1,Bengaluru,2023-06-14,tomato
Tomato,Vegetables,33.3,28.3,23.5,9.3,Bengaluru,2023-06-15,tomato
Tomato,Vegetables,30.7,29.3,23.8,10.8,Bengaluru,2023-06-16,tomato
Tomato,Vegetables,31.3,38.9,31.4,12.4,Bengaluru,2023-06-17,tomato
Tomato,Vegetables,31.2,31.4,25.1,12.1,Bengaluru,2023-06-18,tomato
Tomato,Vegetables,32.4,23.2,20.1,10.6,Bengaluru,2023-06-19,tomato
Tomato,Vegetables,34.3,26.3,20.0,13.4,Bengaluru,2023-06-20,tomato
Tomato,Vegetables,32.4,23.4,18.5,9.4,Bengaluru,2023-06-21,tomato
Tomato,Vegetables,30.5,24.5,22.7,8.0,Bengaluru,2023-06-22,tomato
Tomato,Vegetables,32.5,23.7,20.8,9.2,Bengaluru,2023-06-23,tomato
Tomato,Vegetables,29.8,34.4,27.1,12.3,Bengaluru,2023-06-24,tomato
Tomato,Vegetables,34.5,28.3,26.4,6.7,Bengaluru,2023-06-25,tomato
Tomato,Vegetables,31.5,28.4,23.6,12.6,Bengaluru,2023-06-26,tomato
Tomato,Vegetables,30.2,23.4,19.0,10.1,Bengaluru,2023-06-27,tomato
Tomato,Vegetables,31.5,26.9,21.8,7.8,Bengaluru,2023-06-28,tomato
Tomato,Vegetables,33.5,27.4,21.4,11.8,Bengaluru,2023-06-29,tomato
Tomato,Vegetables,29.5,27.5,25.3,8.8,Bengaluru,2023-06-30,tomato
Tomato,Vegetables,29.7,27.4,22.2,10.9,Bengaluru,2023-07-01,tomato
Tomato,Vegetables,30.0,26.1,23.4,8.5,Bengaluru,2023-07-02,tomato
Tomato,Vegetables,34.6,30.0,22.9,9.8,Bengaluru,2023-07-03,tomato
Tomato,Vegetables,32.3,25.5,19.5,10.2,Bengaluru,2023-07-04,tomato
Tomato,Vegetables,31.2,26.0,20.6,8.2,Bengaluru,2023-07-05,tomato
Tomato,Vegetables,33.0,29.8,25.6,12.2,Bengaluru,2023-07-06,tomato
Tomato,Vegetables,33.2,26.4,19.6,9.1,Bengaluru,2023-07-07,tomato
Tomato,Vegetables,29.9,29.9,27.9,9.2,Bengaluru,2023-07-08,tomato
Tomato,Vegetables,34.1,32.7,26.3,11.5,Bengaluru,2023-07-09,tomato
Tomato,Vegetables,33.8,35.0,26.5,14.0,Bengaluru,2023-07-10,tomato
Tomato,Vegetables,35.2,27.8,22.3,10.6,Bengaluru,2023-07-11,tomato
Tomato,Vegetables,29.9,30.6,23.5,10.6,Bengaluru,2023-07-12,tomato
Tomato,Vegetables,29.7,36.0,28.8,13.2,Bengaluru,2023-07-13,tomato
Tomato,Vegetables,33.6,29.0,22.4,13.2,Bengaluru,2023-07-14,tomato
Tomato,Vegetables,34.6,28.6,23.0,8.9,Bengaluru,2023-07-15,tomato
Tomato,Vegetables,34.9,31.5,24.9,13.2,Bengaluru,2023-07-16,tomato
Tomato,Vegetables,31.3,26.6,23.5,10.0,Bengaluru,2023-07-17,tomato
Tomato,Vegetables,33.0,30.6,27.6,6.8,Bengaluru,2023-07-18,tomato
Tomato,Vegetables,30.9,22.9,19.7,9.4,Bengaluru,2023-07-19,tomato
Tomato,Vegetables,35.6,21.8,19.6,6.0,Bengaluru,2023-07-20,tomato
Tomato,Vegetables,29.5,25.7,21.6,7.7,Bengaluru,2023-07-21,tomato
Tomato,Vegetables,30.4,26.7,21.9,9.3,Bengaluru,2023-07-22,tomato
Tomato,Vegetables,32.2,30.7,26.3,7.9,Bengaluru,2023-07-23,tomato
Tomato,Vegetables,32.2,31.9,24.4,15.3,Bengaluru,2023-07-24,tomato
Tomato,Vegetables,31.9,23.2,20.9,7.7,Bengaluru,2023-07-25,tomato
Tomato,Vegetables,32.1,22.6,19.9,9.3,Bengaluru,2023-07-26,tomato
Tomato,Vegetables,33.7,21.4,20.3,4.0,Bengaluru,2023-07-27,tomato
Tomato,Vegetables,32.7,31.0,24.0,9.3,Bengaluru,2023-07-28,tomato
Tomato,Vegetables,34.8,31.3,27.0,6.8,Bengaluru,2023-07-29,tomato
Tomato,Vegetables,32.0,39.9,31.8,10.7,Bengaluru,2023-07-30,tomato
Tomato,Vegetables,34.9,23.9,21.6,4.8,Bengaluru,2023-07-31,tomato
Tomato,Vegetables,31.7,25.5,20.4,7.8,Bengaluru,2023-08-01,tomato
Tomato,Vegetables,32.5,24.0,18.0,10.1,Bengaluru,2023-08-02,tomato
Tomato,Vegetables,35.8,19.6,16.2,10.5,Bengaluru,2023-08-03,tomato
Tomato,Vegetables,31.7,25.7,24.0,7.8,Bengaluru,2023-08-04,tomato
Tomato,Vegetables,33.0,32.4,26.0,9.7,Bengaluru,2023-08-05,tomato
Tomato,Vegetables,29.9,29.3,26.3,5.8,Bengaluru,2023-08-06,tomato
Tomato,Vegetables,31.1,26.4,21.8,12.3,Bengaluru,2023-08-07,tomato
Tomato,Vegetables,35.3,27.6,20.5,12.0,Bengaluru,2023-08-08,tomato
Tomato,Vegetables,35.7,25.1,20.7,11.7,Bengaluru,2023-08-09,tomato
Tomato,Vegetables,32.3,26.3,23.6,9.3,Bengaluru,2023-08-10,tomato
Tomato,Vegetables,29.8,33.3,28.7,11.8,Bengaluru,2023-08-11,tomato
Tomato,Vegetables,32.7,27.2,24.7,8.8,Bengaluru,2023-08-12,tomato
Tomato,Vegetables,33.7,25.8,23.7,6.8,Bengaluru,2023-08-13,tomato
Tomato,Vegetables,31.3,32.3,24.5,15.2,Bengaluru,2023-08-14,tomato
Tomato,Vegetables,32.1,20.0,17.1,8.0,Bengaluru,2023-08-15,tomato
Tomato,Vegetables,32.5,27.2,22.2,9.7,Bengaluru,2023-08-16,tomato
Tomato,Vegetables,32.1,26.9,20.2,12.3,Bengaluru,2023-08-17,tomato
Tomato,Vegetables,34.7,22.2,20.0,6.1,Bengaluru,2023-08-18,tomato
Tomato,Vegetables,31.7,31.3,24.2,11.3,Bengaluru,2023-08-19,tomato
Tomato,Vegetables,34.1,26.8,23.5,6.4,Bengaluru,2023-08-20,tomato
Tomato,Vegetables,34.5,25.1,20.2,7.9,Bengaluru,2023-08-21,tomato
Tomato,Vegetables,33.2,24.7,20.1,10.6,Bengaluru,2023-08-22,tomato
Tomato,Vegetables,31.7,26.2,20.5,12.7,Bengaluru,2023-08-23,tomato
Tomato,Vegetables,35.3,22.8,17.9,7.5,Bengaluru,2023-08-24,tomato
Tomato,Vegetables,30.6,31.1,23.9,14.7,Bengaluru,2023-08-25,tomato
Tomato,Vegetables,29.9,39.8,29.9,15.3,Bengaluru,2023-08-26,tomato
Tomato,Vegetables,34.7,27.5,20.7,11.9,Bengaluru,2023-08-27,tomato
